date;state;city;place_type;confirmed;deaths;order_for_place;is_last;estimated_population_2019;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;country;state_name
2021-12-01;BA;Coribe;city;1185;17;439;True;14194.0;14149.0;2909109.0;8375.15019;0.0143;Brazil;Bahia
2021-12-01;BA;Coronel João Sá;city;1390;18;468;True;15895.0;15717.0;2909208.0;8843.92696;0.0129;Brazil;Bahia
2021-12-01;BA;Correntina;city;3426;49;462;True;32137.0;32191.0;2909307.0;10642.72623;0.0143;Brazil;Bahia
2021-12-01;BA;Cotegipe;city;806;23;435;True;13782.0;13769.0;2909406.0;5853.72939;0.0285;Brazil;Bahia
2021-12-01;BA;Cravolândia;city;468;2;504;True;5349.0;5351.0;2909505.0;8746.02878;0.0043;Brazil;Bahia
2021-12-01;BA;Cristópolis;city;948;10;480;True;13910.0;13947.0;2909703.0;6797.16068;0.0105;Brazil;Bahia
2021-12-01;BA;Crisópolis;city;445;16;469;True;21103.0;21163.0;2909604.0;2102.72646;0.036;Brazil;Bahia
2021-12-01;BA;Cruz das Almas;city;5518;69;501;True;63239.0;63591.0;2909802.0;8677.32855;0.0125;Brazil;Bahia
2021-12-01;BA;Curaçá;city;1443;32;509;True;34700.0;34886.0;2909901.0;4136.32976;0.0222;Brazil;Bahia
2021-12-01;BA;Cândido Sales;city;2073;53;472;True;25189.0;25053.0;2906709.0;8274.45815;0.0256;Brazil;Bahia
2021-12-01;BA;Cícero Dantas;city;2411;47;467;True;32515.0;32576.0;2907806.0;7401.15422;0.0195;Brazil;Bahia
2021-12-01;BA;Dias d'Ávila;city;5913;161;526;True;81089.0;82432.0;2910057.0;7173.18517;0.0272;Brazil;Bahia
2021-12-01;BA;Dom Basílio;city;1079;16;485;True;12199.0;12240.0;2910107.0;8815.35948;0.0148;Brazil;Bahia
2021-12-01;BA;Dom Macedo Costa;city;392;7;456;True;4058.0;4065.0;2910206.0;9643.29643;0.0179;Brazil;Bahia
2021-12-01;BA;Dário Meira;city;964;20;497;True;10710.0;10525.0;2910008.0;9159.14489;0.0207;Brazil;Bahia
2021-12-01;BA;Elísio Medrado;city;593;9;439;True;8122.0;8126.0;2910305.0;7297.56338;0.0152;Brazil;Bahia
2021-12-01;BA;Encruzilhada;city;720;20;483;True;17006.0;16446.0;2910404.0;4377.96425;0.0278;Brazil;Bahia
2021-12-01;BA;Entre Rios;city;1856;47;483;True;41780.0;41901.0;2910503.0;4429.48856;0.0253;Brazil;Bahia
2021-12-01;BA;Esplanada;city;2150;35;472;True;37237.0;37578.0;2910602.0;5721.43275;0.0163;Brazil;Bahia
2021-12-01;BA;Euclides da Cunha;city;3639;62;517;True;60585.0;60858.0;2910701.0;5979.49325;0.017;Brazil;Bahia
2021-12-01;BA;Eunápolis;city;13160;232;510;True;113380.0;114396.0;2910727.0;11503.89874;0.0176;Brazil;Bahia
2021-12-01;BA;Feira da Mata;city;345;6;438;True;5665.0;5661.0;2910776.0;6094.32962;0.0174;Brazil;Bahia
2021-12-01;BA;Feira de Santana;city;59439;1074;548;True;614872.0;619609.0;2910800.0;9592.98525;0.0181;Brazil;Bahia
2021-12-01;BA;Filadélfia;city;1065;30;464;True;16377.0;16345.0;2910859.0;6515.75405;0.0282;Brazil;Bahia
2021-12-01;BA;Firmino Alves;city;465;11;461;True;5617.0;5629.0;2910909.0;8260.79233;0.0237;Brazil;Bahia
2021-12-01;BA;Floresta Azul;city;850;19;511;True;10629.0;10575.0;2911006.0;8037.82506;0.0224;Brazil;Bahia
2021-12-01;BA;Formosa do Rio Preto;city;1529;32;460;True;25591.0;25857.0;2911105.0;5913.29234;0.0209;Brazil;Bahia
2021-12-01;BA;Fátima;city;1225;14;468;True;17890.0;17845.0;2910750.0;6864.66797;0.0114;Brazil;Bahia
2021-12-01;BA;Gandu;city;3062;58;521;True;32403.0;32596.0;2911204.0;9393.79065;0.0189;Brazil;Bahia
2021-12-01;BA;Gavião;city;427;2;402;True;4463.0;4440.0;2911253.0;9617.11712;0.0047;Brazil;Bahia
2021-12-01;BA;Gentio do Ouro;city;609;12;455;True;11233.0;11259.0;2911303.0;5409.00613;0.0197;Brazil;Bahia
2021-12-01;BA;Glória;city;1212;26;471;True;15221.0;15234.0;2911402.0;7955.88814;0.0215;Brazil;Bahia
2021-12-01;BA;Gongogi;city;768;18;517;True;7128.0;6985.0;2911501.0;10994.98926;0.0234;Brazil;Bahia
2021-12-01;BA;Governador Mangabeira;city;1229;18;493;True;20722.0;20762.0;2911600.0;5919.46826;0.0146;Brazil;Bahia
2021-12-01;BA;Guajeru;city;371;5;456;True;6937.0;6646.0;2911659.0;5582.30515;0.0135;Brazil;Bahia
2021-12-01;BA;Guanambi;city;11260;134;507;True;84481.0;84928.0;2911709.0;13258.28937;0.0119;Brazil;Bahia
2021-12-01;BA;Guaratinga;city;1551;44;495;True;20843.0;20700.0;2911808.0;7492.75362;0.0284;Brazil;Bahia
2021-12-01;BA;Heliópolis;city;1033;13;438;True;13031.0;12987.0;2911857.0;7954.10795;0.0126;Brazil;Bahia
2021-12-01;BA;Iaçu;city;1965;42;480;True;24305.0;24121.0;2911907.0;8146.42842;0.0214;Brazil;Bahia
2021-12-01;BA;Ibiassucê;city;1087;5;438;True;9224.0;9031.0;2912004.0;12036.31934;0.0046;Brazil;Bahia
2021-12-01;BA;Ibicaraí;city;2288;64;503;True;21689.0;21378.0;2912103.0;10702.59145;0.028;Brazil;Bahia
2021-12-01;BA;Ibicoara;city;1026;11;440;True;19571.0;19786.0;2912202.0;5185.48469;0.0107;Brazil;Bahia
2021-12-01;BA;Ibicuí;city;1273;28;460;True;16198.0;16230.0;2912301.0;7843.49969;0.022;Brazil;Bahia
2021-12-01;BA;Ibipeba;city;1033;13;465;True;18211.0;18319.0;2912400.0;5638.95409;0.0126;Brazil;Bahia
2021-12-01;BA;Ibipitanga;city;1303;22;460;True;14902.0;14947.0;2912509.0;8717.46839;0.0169;Brazil;Bahia
2021-12-01;BA;Ibiquera;city;151;6;438;True;4044.0;4046.0;2912608.0;3732.08107;0.0397;Brazil;Bahia
2021-12-01;BA;Ibirapitanga;city;1786;39;493;True;23375.0;23404.0;2912707.0;7631.17416;0.0218;Brazil;Bahia
2021-12-01;BA;Ibirapuã;city;1183;18;472;True;8637.0;8690.0;2912806.0;13613.34868;0.0152;Brazil;Bahia
2021-12-01;BA;Ibirataia;city;2379;42;520;True;15312.0;14882.0;2912905.0;15985.7546;0.0177;Brazil;Bahia
2021-12-01;BA;Ibitiara;city;831;11;480;True;16339.0;16403.0;2913002.0;5066.14644;0.0132;Brazil;Bahia
2021-12-01;BA;Ibititá;city;1498;26;419;True;17113.0;17080.0;2913101.0;8770.4918;0.0174;Brazil;Bahia
2021-12-01;BA;Ibotirama;city;1363;50;519;True;26927.0;27003.0;2913200.0;5047.58731;0.0367;Brazil;Bahia
2021-12-01;BA;Ichu;city;467;4;438;True;6206.0;6220.0;2913309.0;7508.03859;0.0086;Brazil;Bahia
2021-12-01;BA;Igaporã;city;519;24;435;True;15640.0;15650.0;2913408.0;3316.29393;0.0462;Brazil;Bahia
2021-12-01;BA;Igrapiúna;city;795;14;480;True;13226.0;13091.0;2913457.0;6072.87449;0.0176;Brazil;Bahia
2021-12-01;BA;Iguaí;city;1174;39;467;True;26916.0;26963.0;2913507.0;4354.1149;0.0332;Brazil;Bahia
2021-12-01;BA;Ilhéus;city;22296;579;531;True;162327.0;159923.0;2913606.0;13941.70945;0.026;Brazil;Bahia
2021-12-01;BA;Importados/Indefinidos;city;12439;304;532;True;;;;;0.0244;Brazil;Bahia
2021-12-01;BA;Inhambupe;city;2605;43;480;True;39926.0;40333.0;2913705.0;6458.73106;0.0165;Brazil;Bahia
2021-12-01;BA;Ipecaetá;city;489;13;480;True;14487.0;14354.0;2913804.0;3406.7159;0.0266;Brazil;Bahia
2021-12-01;BA;Ipiaú;city;3368;84;529;True;45873.0;45922.0;2913903.0;7334.17534;0.0249;Brazil;Bahia
2021-12-01;BA;Ipirá;city;2635;68;505;True;59595.0;59435.0;2914000.0;4433.41465;0.0258;Brazil;Bahia
2021-12-01;BA;Ipupiara;city;271;6;412;True;9865.0;9911.0;2914109.0;2734.33559;0.0221;Brazil;Bahia
2021-12-01;BA;Irajuba;city;344;2;430;True;7260.0;7279.0;2914208.0;4725.92389;0.0058;Brazil;Bahia
2021-12-01;BA;Iramaia;city;450;15;459;True;8537.0;8197.0;2914307.0;5489.81335;0.0333;Brazil;Bahia
2021-12-01;BA;Iraquara;city;1806;19;442;True;25216.0;25478.0;2914406.0;7088.46848;0.0105;Brazil;Bahia
2021-12-01;BA;Irará;city;2023;29;484;True;29034.0;29173.0;2914505.0;6934.49422;0.0143;Brazil;Bahia
2021-12-01;BA;Irecê;city;10454;151;510;True;72967.0;73524.0;2914604.0;14218.48648;0.0144;Brazil;Bahia
2021-12-01;BA;Itabela;city;1923;72;505;True;30584.0;30747.0;2914653.0;6254.26871;0.0374;Brazil;Bahia
2021-12-01;BA;Itaberaba;city;7645;151;505;True;64489.0;64646.0;2914703.0;11825.94437;0.0198;Brazil;Bahia
2021-12-01;BA;Itabuna;city;34822;712;537;True;213223.0;213685.0;2914802.0;16295.94965;0.0204;Brazil;Bahia
2021-12-01;BA;Itacaré;city;1257;27;500;True;28296.0;28684.0;2914901.0;4382.234;0.0215;Brazil;Bahia
2021-12-01;BA;Itaeté;city;420;11;473;True;16056.0;16110.0;2915007.0;2607.07635;0.0262;Brazil;Bahia
2021-12-01;BA;Itagi;city;969;23;517;True;12351.0;12242.0;2915106.0;7915.37331;0.0237;Brazil;Bahia
2021-12-01;BA;Itagibá;city;1247;29;528;True;14579.0;14452.0;2915205.0;8628.56352;0.0233;Brazil;Bahia
2021-12-01;BA;Itagimirim;city;697;15;436;True;6869.0;6825.0;2915304.0;10212.45421;0.0215;Brazil;Bahia
2021-12-01;BA;Itaguaçu da Bahia;city;671;8;476;True;14429.0;14542.0;2915353.0;4614.22088;0.0119;Brazil;Bahia
2021-12-01;BA;Itaju do Colônia;city;410;6;442;True;6682.0;6596.0;2915403.0;6215.88842;0.0146;Brazil;Bahia
2021-12-01;BA;Itajuípe;city;2781;55;525;True;20491.0;20398.0;2915502.0;13633.68958;0.0198;Brazil;Bahia
2021-12-01;BA;Itamaraju;city;8019;159;527;True;64486.0;64455.0;2915601.0;12441.23807;0.0198;Brazil;Bahia
2021-12-01;BA;Itamari;city;557;11;505;True;8035.0;8003.0;2915700.0;6959.89004;0.0197;Brazil;Bahia
2021-12-01;BA;Itambé;city;1921;20;451;True;23049.0;22754.0;2915809.0;8442.47165;0.0104;Brazil;Bahia
2021-12-01;BA;Itanagra;city;323;8;474;True;6441.0;6436.0;2915908.0;5018.64512;0.0248;Brazil;Bahia
2021-12-01;BA;Itanhém;city;1408;40;472;True;19405.0;19316.0;2916005.0;7289.29385;0.0284;Brazil;Bahia
2021-12-01;BA;Itaparica;city;1426;38;499;True;22228.0;22337.0;2916104.0;6384.0265;0.0266;Brazil;Bahia
2021-12-01;BA;Itapebi;city;733;25;516;True;10259.0;10215.0;2916302.0;7175.72198;0.0341;Brazil;Bahia
2021-12-01;BA;Itapetinga;city;6206;152;521;True;76147.0;76795.0;2916401.0;8081.25529;0.0245;Brazil;Bahia
2021-12-01;BA;Itapicuru;city;1629;24;485;True;35576.0;35883.0;2916500.0;4539.7542;0.0147;Brazil;Bahia
2021-12-01;BA;Itapitanga;city;933;15;486;True;10313.0;10298.0;2916609.0;9060.01165;0.0161;Brazil;Bahia
2021-12-01;BA;Itapé;city;825;29;512;True;8761.0;8526.0;2916203.0;9676.28431;0.0352;Brazil;Bahia
2021-12-01;BA;Itaquara;city;698;9;466;True;8319.0;8347.0;2916708.0;8362.28585;0.0129;Brazil;Bahia
2021-12-01;BA;Itarantim;city;731;28;520;True;19747.0;19843.0;2916807.0;3683.91876;0.0383;Brazil;Bahia
2021-12-01;BA;Itatim;city;857;26;517;True;14487.0;14539.0;2916856.0;5894.49068;0.0303;Brazil;Bahia
2021-12-01;BA;Itiruçu;city;1005;25;456;True;12576.0;12528.0;2916906.0;8022.03065;0.0249;Brazil;Bahia
2021-12-01;BA;Itiúba;city;1696;39;477;True;36089.0;36116.0;2917003.0;4695.97962;0.023;Brazil;Bahia
2021-12-01;BA;Itororó;city;3370;34;527;True;20382.0;20388.0;2917102.0;16529.33098;0.0101;Brazil;Bahia
2021-12-01;BA;Ituaçu;city;1937;26;464;True;18962.0;19030.0;2917201.0;10178.66527;0.0134;Brazil;Bahia
2021-12-01;BA;Ituberá;city;1896;51;516;True;28602.0;28740.0;2917300.0;6597.07724;0.0269;Brazil;Bahia
2021-12-01;BA;Iuiu;city;945;12;458;True;10994.0;11016.0;2917334.0;8578.43137;0.0127;Brazil;Bahia
2021-12-01;BA;Jaborandi;city;751;10;472;True;8385.0;8277.0;2917359.0;9073.33575;0.0133;Brazil;Bahia
2021-12-01;BA;Jacaraci;city;820;18;474;True;14842.0;14850.0;2917409.0;5521.88552;0.022;Brazil;Bahia
2021-12-01;BA;Jacobina;city;7262;110;489;True;80518.0;80635.0;2917508.0;9006.01476;0.0151;Brazil;Bahia
2021-12-01;BA;Jaguaquara;city;6169;64;515;True;54423.0;54673.0;2917607.0;11283.44887;0.0104;Brazil;Bahia
2021-12-01;BA;Jaguarari;city;2260;50;497;True;33570.0;33746.0;2917706.0;6697.09003;0.0221;Brazil;Bahia
2021-12-01;BA;Jaguaripe;city;1039;21;475;True;18788.0;18981.0;2917805.0;5473.89495;0.0202;Brazil;Bahia
2021-12-01;BA;Jandaíra;city;639;13;462;True;10709.0;10726.0;2917904.0;5957.48648;0.0203;Brazil;Bahia
2021-12-01;BA;Jequié;city;18159;397;533;True;155966.0;156126.0;2918001.0;11630.99035;0.0219;Brazil;Bahia
2021-12-01;BA;Jeremoabo;city;2257;47;456;True;40463.0;40651.0;2918100.0;5552.13894;0.0208;Brazil;Bahia
2021-12-01;BA;Jiquiriçá;city;1049;27;471;True;14537.0;14557.0;2918209.0;7206.15511;0.0257;Brazil;Bahia
2021-12-01;BA;Jitaúna;city;1001;30;489;True;11166.0;10808.0;2918308.0;9261.65803;0.03;Brazil;Bahia
2021-12-01;BA;João Dourado;city;1792;51;467;True;25188.0;25402.0;2918357.0;7054.56263;0.0285;Brazil;Bahia
2021-12-01;BA;Juazeiro;city;18752;417;533;True;216707.0;218162.0;2918407.0;8595.44742;0.0222;Brazil;Bahia
2021-12-01;BA;Jucuruçu;city;918;11;437;True;9126.0;8988.0;2918456.0;10213.61816;0.012;Brazil;Bahia
2021-12-01;BA;Jussara;city;710;11;460;True;15284.0;15262.0;2918506.0;4652.07705;0.0155;Brazil;Bahia
2021-12-01;BA;Jussari;city;663;11;494;True;5833.0;5768.0;2918555.0;11494.45215;0.0166;Brazil;Bahia
2021-12-01;BA;Jussiape;city;368;9;492;True;6186.0;5976.0;2918605.0;6157.96519;0.0245;Brazil;Bahia
2021-12-01;BA;Lafaiete Coutinho;city;438;6;483;True;3724.0;3693.0;2918704.0;11860.2762;0.0137;Brazil;Bahia
2021-12-01;BA;Lagoa Real;city;859;10;420;True;15665.0;15770.0;2918753.0;5447.05136;0.0116;Brazil;Bahia
2021-12-01;BA;Laje;city;1928;33;500;True;23840.0;24032.0;2918803.0;8022.63648;0.0171;Brazil;Bahia
2021-12-01;BA;Lajedinho;city;299;1;427;True;3783.0;3758.0;2919009.0;7956.35977;0.0033;Brazil;Bahia
2021-12-01;BA;Lajedo do Tabocal;city;703;14;499;True;8562.0;8577.0;2919058.0;8196.33905;0.0199;Brazil;Bahia
2021-12-01;BA;Lajedão;city;490;8;472;True;3955.0;3975.0;2918902.0;12327.04403;0.0163;Brazil;Bahia
2021-12-01;BA;Lamarão;city;435;8;472;True;8307.0;8191.0;2919108.0;5310.70687;0.0184;Brazil;Bahia
2021-12-01;BA;Lapão;city;2318;35;475;True;27223.0;27274.0;2919157.0;8498.93672;0.0151;Brazil;Bahia
2021-12-01;BA;Lauro de Freitas;city;24016;532;537;True;198440.0;201635.0;2919207.0;11910.63059;0.0222;Brazil;Bahia
2021-12-01;BA;Lençóis;city;1093;18;438;True;11409.0;11499.0;2919306.0;9505.17436;0.0165;Brazil;Bahia
2021-12-01;BA;Licínio de Almeida;city;456;10;502;True;12388.0;12373.0;2919405.0;3685.44411;0.0219;Brazil;Bahia
2021-12-01;BA;Livramento de Nossa Senhora;city;3336;69;500;True;45732.0;46062.0;2919504.0;7242.4124;0.0207;Brazil;Bahia
2021-12-01;BA;Luís Eduardo Magalhães;city;13430;152;514;True;87519.0;90162.0;2919553.0;14895.41048;0.0113;Brazil;Bahia
2021-12-01;BA;Macajuba;city;842;9;449;True;11348.0;11332.0;2919603.0;7430.28592;0.0107;Brazil;Bahia
2021-12-01;BA;Macarani;city;925;24;469;True;18755.0;18909.0;2919702.0;4891.85044;0.0259;Brazil;Bahia
2021-12-01;BA;Macaúbas;city;2416;24;464;True;49826.0;50161.0;2919801.0;4816.4909;0.0099;Brazil;Bahia
2021-12-01;BA;Macururé;city;336;9;438;True;7824.0;7787.0;2919900.0;4314.88378;0.0268;Brazil;Bahia
2021-12-01;BA;Madre de Deus;city;2899;47;490;True;21093.0;21432.0;2919926.0;13526.50243;0.0162;Brazil;Bahia
2021-12-01;BA;Maetinga;city;294;7;462;True;3161.0;2764.0;2919959.0;10636.75832;0.0238;Brazil;Bahia
2021-12-01;BA;Maiquinique;city;940;13;467;True;10112.0;10206.0;2920007.0;9210.26847;0.0138;Brazil;Bahia
2021-12-01;BA;Mairi;city;1350;16;474;True;18676.0;18602.0;2920106.0;7257.28416;0.0119;Brazil;Bahia
2021-12-01;BA;Malhada;city;617;22;458;True;16845.0;16861.0;2920205.0;3659.33219;0.0357;Brazil;Bahia
2021-12-01;BA;Malhada de Pedras;city;449;9;463;True;8393.0;8359.0;2920304.0;5371.45592;0.02;Brazil;Bahia
2021-12-01;BA;Manoel Vitorino;city;1333;33;485;True;13240.0;13087.0;2920403.0;10185.68045;0.0248;Brazil;Bahia
2021-12-01;BA;Mansidão;city;219;8;465;True;13643.0;13734.0;2920452.0;1594.58279;0.0365;Brazil;Bahia
2021-12-01;BA;Maracás;city;3739;72;496;True;20834.0;20393.0;2920502.0;18334.7227;0.0193;Brazil;Bahia
2021-12-01;BA;Maragogipe;city;2399;49;501;True;44677.0;44793.0;2920601.0;5355.74755;0.0204;Brazil;Bahia
2021-12-01;BA;Maraú;city;1795;19;496;True;20570.0;20617.0;2920700.0;8706.40733;0.0106;Brazil;Bahia
2021-12-01;BA;Marcionílio Souza;city;579;19;470;True;10406.0;10380.0;2920809.0;5578.03468;0.0328;Brazil;Bahia
2021-12-01;BA;Mascote;city;853;23;472;True;13822.0;13717.0;2920908.0;6218.56091;0.027;Brazil;Bahia
2021-12-01;BA;Mata de São João;city;4498;70;497;True;46583.0;47126.0;2921005.0;9544.62505;0.0156;Brazil;Bahia
2021-12-01;BA;Matina;city;461;9;461;True;12201.0;12283.0;2921054.0;3753.15477;0.0195;Brazil;Bahia
2021-12-01;BA;Medeiros Neto;city;2899;59;525;True;22688.0;22716.0;2921104.0;12761.92992;0.0204;Brazil;Bahia
2021-12-01;BA;Miguel Calmon;city;2697;33;480;True;26023.0;25894.0;2921203.0;10415.54028;0.0122;Brazil;Bahia
2021-12-01;BA;Milagres;city;657;7;465;True;10950.0;10893.0;2921302.0;6031.39631;0.0107;Brazil;Bahia
2021-12-01;BA;Mirangaba;city;556;9;480;True;18338.0;18474.0;2921401.0;3009.63516;0.0162;Brazil;Bahia
2021-12-01;BA;Mirante;city;535;8;507;True;8641.0;8447.0;2921450.0;6333.60957;0.015;Brazil;Bahia
2021-12-01;BA;Monte Santo;city;1537;64;479;True;49418.0;49278.0;2921500.0;3119.03892;0.0416;Brazil;Bahia
2021-12-01;BA;Morpará;city;341;14;505;True;8519.0;8497.0;2921609.0;4013.18112;0.0411;Brazil;Bahia
2021-12-01;BA;Morro do Chapéu;city;2655;29;482;True;35413.0;35440.0;2921708.0;7491.53499;0.0109;Brazil;Bahia
2021-12-01;BA;Mortugaba;city;966;13;458;True;12042.0;12052.0;2921807.0;8015.26718;0.0135;Brazil;Bahia
2021-12-01;BA;Mucugê;city;573;11;505;True;9062.0;8889.0;2921906.0;6446.16942;0.0192;Brazil;Bahia
2021-12-01;BA;Mucuri;city;4095;69;481;True;41748.0;42251.0;2922003.0;9692.07829;0.0168;Brazil;Bahia
2021-12-01;BA;Mulungu do Morro;city;637;12;464;True;10889.0;10673.0;2922052.0;5968.3313;0.0188;Brazil;Bahia
2021-12-01;BA;Mundo Novo;city;904;8;481;True;26776.0;26970.0;2922102.0;3351.87245;0.0088;Brazil;Bahia
2021-12-01;BA;Muniz Ferreira;city;932;3;466;True;7422.0;7443.0;2922201.0;12521.83259;0.0032;Brazil;Bahia
2021-12-01;BA;Muquém do São Francisco;city;668;8;458;True;11348.0;11417.0;2922250.0;5850.92406;0.012;Brazil;Bahia
2021-12-01;BA;Muritiba;city;2432;29;481;True;29399.0;29410.0;2922300.0;8269.29616;0.0119;Brazil;Bahia
2021-12-01;BA;Mutuípe;city;2315;27;477;True;22221.0;22282.0;2922409.0;10389.5521;0.0117;Brazil;Bahia
2021-12-01;BA;Nazaré;city;2752;53;492;True;28525.0;28594.0;2922508.0;9624.39673;0.0193;Brazil;Bahia
2021-12-01;BA;Nilo Peçanha;city;686;16;500;True;13997.0;14079.0;2922607.0;4872.50515;0.0233;Brazil;Bahia
2021-12-01;BA;Nordestina;city;682;30;493;True;13130.0;13164.0;2922656.0;5180.79611;0.044;Brazil;Bahia
2021-12-01;BA;Nova Canaã;city;736;22;458;True;16462.0;16472.0;2922706.0;4468.18844;0.0299;Brazil;Bahia
2021-12-01;BA;Nova Fátima;city;734;5;471;True;7812.0;7821.0;2922730.0;9384.98913;0.0068;Brazil;Bahia
2021-12-01;BA;Nova Ibiá;city;607;22;480;True;6591.0;6554.0;2922755.0;9261.51968;0.0362;Brazil;Bahia
2021-12-01;BA;Nova Itarana;city;751;9;439;True;8226.0;8279.0;2922805.0;9071.14386;0.012;Brazil;Bahia
2021-12-01;BA;Nova Redenção;city;213;4;451;True;9118.0;9123.0;2922854.0;2334.7583;0.0188;Brazil;Bahia
2021-12-01;BA;Nova Soure;city;857;27;526;True;26947.0;26998.0;2922904.0;3174.30921;0.0315;Brazil;Bahia
2021-12-01;BA;Nova Viçosa;city;3083;51;488;True;43376.0;43783.0;2923001.0;7041.54581;0.0165;Brazil;Bahia
2021-12-01;BA;Novo Horizonte;city;502;10;449;True;12385.0;12522.0;2923035.0;4008.94426;0.0199;Brazil;Bahia
2021-12-01;BA;Novo Triunfo;city;655;8;466;True;15440.0;15443.0;2923050.0;4241.40387;0.0122;Brazil;Bahia
2021-12-01;BA;Olindina;city;1467;24;474;True;28229.0;28304.0;2923100.0;5183.013;0.0164;Brazil;Bahia
2021-12-01;BA;Oliveira dos Brejinhos;city;1152;17;500;True;21825.0;21810.0;2923209.0;5281.98074;0.0148;Brazil;Bahia
2021-12-01;BA;Ouriçangas;city;552;10;520;True;8564.0;8570.0;2923308.0;6441.07351;0.0181;Brazil;Bahia
2021-12-01;BA;Ourolândia;city;1715;15;466;True;17451.0;17511.0;2923357.0;9793.84387;0.0087;Brazil;Bahia
2021-12-01;BA;Palmas de Monte Alto;city;1026;18;462;True;21750.0;21796.0;2923407.0;4707.28574;0.0175;Brazil;Bahia
2021-12-01;BA;Palmeiras;city;362;10;520;True;9019.0;9071.0;2923506.0;3990.73972;0.0276;Brazil;Bahia
2021-12-01;BA;Paramirim;city;685;20;510;True;21607.0;21695.0;2923605.0;3157.40954;0.0292;Brazil;Bahia
2021-12-01;BA;Paratinga;city;1649;32;476;True;32000.0;32141.0;2923704.0;5130.51865;0.0194;Brazil;Bahia
2021-12-01;BA;Paripiranga;city;1460;31;466;True;28989.0;29058.0;2923803.0;5024.43389;0.0212;Brazil;Bahia
2021-12-01;BA;Pau Brasil;city;1009;25;493;True;9831.0;9686.0;2923902.0;10417.09684;0.0248;Brazil;Bahia
2021-12-01;BA;Paulo Afonso;city;8950;238;504;True;117782.0;118516.0;2924009.0;7551.72297;0.0266;Brazil;Bahia
2021-12-01;BA;Pedro Alexandre;city;551;9;466;True;16667.0;16682.0;2924207.0;3302.96128;0.0163;Brazil;Bahia
2021-12-01;BA;Pedrão;city;352;3;465;True;7347.0;7394.0;2924108.0;4760.61672;0.0085;Brazil;Bahia
2021-12-01;BA;Piatã;city;1396;30;480;True;17123.0;16984.0;2924306.0;8219.50071;0.0215;Brazil;Bahia
2021-12-01;BA;Pilão Arcado;city;803;23;492;True;35048.0;35175.0;2924405.0;2282.87136;0.0286;Brazil;Bahia
2021-12-01;BA;Pindaí;city;904;11;465;True;16260.0;16285.0;2924504.0;5551.12066;0.0122;Brazil;Bahia
2021-12-01;BA;Pindobaçu;city;1644;31;465;True;20150.0;20098.0;2924603.0;8179.9184;0.0189;Brazil;Bahia
2021-12-01;BA;Pintadas;city;962;8;469;True;10437.0;10394.0;2924652.0;9255.33962;0.0083;Brazil;Bahia
2021-12-01;BA;Piraí do Norte;city;934;12;467;True;10023.0;10036.0;2924678.0;9306.49661;0.0128;Brazil;Bahia
2021-12-01;BA;Piripá;city;997;9;520;True;10707.0;10475.0;2924702.0;9517.89976;0.009;Brazil;Bahia
2021-12-01;BA;Piritiba;city;763;15;477;True;24755.0;24964.0;2924801.0;3056.40122;0.0197;Brazil;Bahia
2021-12-01;BA;Planaltino;city;630;9;418;True;9322.0;9370.0;2924900.0;6723.58591;0.0143;Brazil;Bahia
2021-12-01;BA;Planalto;city;1940;33;459;True;26265.0;26426.0;2925006.0;7341.25482;0.017;Brazil;Bahia
2021-12-01;BA;Pojuca;city;4194;52;527;True;39519.0;39972.0;2925204.0;10492.34464;0.0124;Brazil;Bahia
2021-12-01;BA;Ponto Novo;city;690;12;480;True;14914.0;14819.0;2925253.0;4656.18463;0.0174;Brazil;Bahia
2021-12-01;BA;Porto Seguro;city;13068;246;540;True;148686.0;150658.0;2925303.0;8673.95027;0.0188;Brazil;Bahia
2021-12-01;BA;Potiraguá;city;544;12;486;True;7224.0;6916.0;2925402.0;7865.81839;0.0221;Brazil;Bahia
2021-12-01;BA;Poções;city;4057;83;466;True;46871.0;46879.0;2925105.0;8654.19484;0.0205;Brazil;Bahia
2021-12-01;BA;Prado;city;2345;58;539;True;28174.0;28194.0;2925501.0;8317.37249;0.0247;Brazil;Bahia
2021-12-01;BA;Presidente Dutra;city;1520;26;485;True;15142.0;15160.0;2925600.0;10026.38522;0.0171;Brazil;Bahia
2021-12-01;BA;Presidente Jânio Quadros;city;723;13;480;True;12338.0;12179.0;2925709.0;5936.44798;0.018;Brazil;Bahia
2021-12-01;BA;Presidente Tancredo Neves;city;1858;41;485;True;27719.0;28004.0;2925758.0;6634.76646;0.0221;Brazil;Bahia
2021-12-01;BA;Pé de Serra;city;1697;9;460;True;13578.0;13556.0;2924058.0;12518.44202;0.0053;Brazil;Bahia
2021-12-01;BA;Queimadas;city;1641;44;481;True;25439.0;25433.0;2925808.0;6452.24708;0.0268;Brazil;Bahia
2021-12-01;BA;Quijingue;city;501;21;457;True;27580.0;27626.0;2925907.0;1813.50901;0.0419;Brazil;Bahia
2021-12-01;BA;Quixabeira;city;835;8;483;True;8972.0;8956.0;2925931.0;9323.35864;0.0096;Brazil;Bahia
2021-12-01;BA;Rafael Jambeiro;city;1302;25;493;True;22621.0;22633.0;2925956.0;5752.66204;0.0192;Brazil;Bahia
2021-12-01;BA;Remanso;city;2710;77;491;True;41008.0;41170.0;2926004.0;6582.46296;0.0284;Brazil;Bahia
